run_id,timestamp_start,timestamp_end,stage,selector_name,backend_name,candidate_pool_size_m,budget_k,depth_p,dataset_manifest_path,config_path,command,solver_name,solver_version,python_version,machine_id,git_commit_or_snapshot,stdout_log_path,stderr_log_path,raw_result_path,status
P5_root_scip_raise_cut_external_unseen_test_20260310_192622_209580,2026-03-10T19:26:22.209580,2026-03-10T19:26:29.718033,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192629_718685,2026-03-10T19:26:29.718685,2026-03-10T19:26:39.401470,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192639_401771,2026-03-10T19:26:39.401771,2026-03-10T19:26:49.222596,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192649_222862,2026-03-10T19:26:49.222862,2026-03-10T19:26:53.618911,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192653_619206,2026-03-10T19:26:53.619206,2026-03-10T19:26:56.992042,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192656_992271,2026-03-10T19:26:56.992271,2026-03-10T19:26:59.601906,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192659_602103,2026-03-10T19:26:59.602103,2026-03-10T19:27:02.077893,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192702_078285,2026-03-10T19:27:02.078285,2026-03-10T19:27:05.376844,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192705_377039,2026-03-10T19:27:05.377039,2026-03-10T19:27:08.663632,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192708_664239,2026-03-10T19:27:08.664239,2026-03-10T19:27:11.805960,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192711_806255,2026-03-10T19:27:11.806255,2026-03-10T19:27:12.220382,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192712_220604,2026-03-10T19:27:12.220604,2026-03-10T19:27:12.514577,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192712_514775,2026-03-10T19:27:12.514775,2026-03-10T19:27:12.798472,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192712_798672,2026-03-10T19:27:12.798672,2026-03-10T19:27:13.149251,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192713_149558,2026-03-10T19:27:13.149558,2026-03-10T19:27:13.495687,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192713_495913,2026-03-10T19:27:13.495913,2026-03-10T19:27:13.907051,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192713_907385,2026-03-10T19:27:13.907385,2026-03-10T19:27:15.575081,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192715_575275,2026-03-10T19:27:15.575275,2026-03-10T19:27:17.484342,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192717_484544,2026-03-10T19:27:17.484544,2026-03-10T19:27:19.453493,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192719_453690,2026-03-10T19:27:19.453690,2026-03-10T19:27:21.797506,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192721_797827,2026-03-10T19:27:21.797827,2026-03-10T19:27:24.176580,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192724_177035,2026-03-10T19:27:24.177035,2026-03-10T19:27:27.124385,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192727_124703,2026-03-10T19:27:27.124703,2026-03-10T19:27:28.908070,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192728_908270,2026-03-10T19:27:28.908270,2026-03-10T19:27:31.191002,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192731_191195,2026-03-10T19:27:31.191195,2026-03-10T19:27:33.753902,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192733_754087,2026-03-10T19:27:33.754087,2026-03-10T19:27:36.835493,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192736_835703,2026-03-10T19:27:36.835703,2026-03-10T19:27:39.861740,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192739_861945,2026-03-10T19:27:39.861945,2026-03-10T19:27:42.385938,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192742_387403,2026-03-10T19:27:42.387403,2026-03-10T19:27:44.432500,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192744_432821,2026-03-10T19:27:44.432821,2026-03-10T19:27:46.485289,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_192746_485483,2026-03-10T19:27:46.485483,2026-03-10T19:27:48.527093,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_192748_527288,2026-03-10T19:27:48.527288,2026-03-10T19:27:51.198605,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_192751_198853,2026-03-10T19:27:51.198853,2026-03-10T19:27:53.827285,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_192753_827910,2026-03-10T19:27:53.827910,2026-03-10T19:27:55.911347,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_192755_911893,2026-03-10T19:27:55.911893,2026-03-10T19:28:59.479267,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_192859_479466,2026-03-10T19:28:59.479466,2026-03-10T19:30:02.529661,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193002_529880,2026-03-10T19:30:02.529880,2026-03-10T19:31:04.863894,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193104_864116,2026-03-10T19:31:04.864116,2026-03-10T19:33:12.751760,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_193312_752292,2026-03-10T19:33:12.752292,2026-03-10T19:35:10.125988,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_193510_126472,2026-03-10T19:35:10.126472,2026-03-10T19:36:06.796670,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_193606_797384,2026-03-10T19:36:06.797384,2026-03-10T19:37:04.472822,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_193704_473495,2026-03-10T19:37:04.473495,2026-03-10T19:38:01.678543,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_193801_679123,2026-03-10T19:38:01.679123,2026-03-10T19:38:59.207037,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_193859_207719,2026-03-10T19:38:59.207719,2026-03-10T19:40:52.645918,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_194052_646444,2026-03-10T19:40:52.646444,2026-03-10T19:42:48.356206,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_194248_356772,2026-03-10T19:42:48.356772,2026-03-10T19:43:46.362212,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_194346_362864,2026-03-10T19:43:46.362864,2026-03-10T19:43:50.668176,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_194350_668474,2026-03-10T19:43:50.668474,2026-03-10T19:43:53.650552,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_194353_650803,2026-03-10T19:43:53.650803,2026-03-10T19:43:56.292128,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_194356_293456,2026-03-10T19:43:56.293456,2026-03-10T19:44:01.076608,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_194401_076767,2026-03-10T19:44:01.076767,2026-03-10T19:44:05.145512,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_194405_145762,2026-03-10T19:44:05.145762,2026-03-10T19:44:09.676563,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_194409_676949,2026-03-10T19:44:09.676949,2026-03-10T19:44:39.847983,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_194439_848500,2026-03-10T19:44:39.848500,2026-03-10T19:45:10.089408,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_194510_089709,2026-03-10T19:45:10.089709,2026-03-10T19:45:40.302778,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_194540_303280,2026-03-10T19:45:40.303280,2026-03-10T19:46:31.620803,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_rc_external_unseen_test_20260310_194631_621964,2026-03-10T19:46:31.621964,2026-03-10T19:47:23.057256,root,scip-raise_portfolio_rc,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_scip_ensemble_external_unseen_test_20260310_194723_057734,2026-03-10T19:47:23.057734,2026-03-10T19:47:53.286690,root,scip-scip_ensemble,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_default_external_unseen_test_20260310_194753_288216,2026-03-10T19:47:53.288216,2026-03-10T19:48:23.457519,root,scip-default,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_efficacy_external_unseen_test_20260310_194823_457914,2026-03-10T19:48:23.457914,2026-03-10T19:48:53.584070,root,scip-efficacy,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_cut_external_unseen_test_20260310_194853_584632,2026-03-10T19:48:53.584632,2026-03-10T19:49:23.794539,root,scip-raise_cut,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
P5_root_scip_raise_portfolio_external_unseen_test_20260310_194923_794984,2026-03-10T19:49:23.794984,2026-03-10T19:50:06.379382,root,scip-raise_portfolio,scip-cutsel,,,,MANIFEST_ROOT/external_unseen_confirmatory140_resource_matched_v1_manifest_shard_04.csv,,python scripts/run_root_cutsel_experiment.py,SCIP,,3.13.9,REDACTED,,,,RESULT_ROOT/external_unseen_confirmatory140_resource_matched_v1_results_shard_04.jsonl,ok
